ATC code,Name,DDD,U,Adm.R,Note
R05CB01,acetylcysteine,0.5,g,O,
R05CB02,bromhexine,24,mg,O,
R05CB02,bromhexine,24,mg,P,
R05CB03,carbocisteine,1.5,g,O,
R05CB04,eprazinone,0.2,g,O,
R05CB05,mesna,1.2,g,Inhal.solution,
R05CB06,ambroxol,0.12,g,O,
R05CB07,sobrerol,,,,
R05CB08,domiodol,,,,
R05CB09,letosteine,,,,
R05CB10,combinations,,,,
R05CB11,stepronin,,,,
R05CB13,dornase alfa (desoxyribonuclease),2.5,mg,Inhal.solution,
R05CB14,neltenexine,,,,
R05CB15,erdosteine,0.6,g,O,
R05CB16,mannitol,0.8,g,Inhal.powder,
R05DA01,ethylmorphine,50,mg,O,
R05DA03,hydrocodone,15,mg,O,
R05DA04,codeine,0.1,g,O,
R05DA05,opium alkaloids with morphine,,,,
R05DA06,normethadone,,,,
R05DA07,noscapine,0.125,g,O,
R05DA08,pholcodine,50,mg,O,
R05DA09,dextromethorphan,90,mg,O,
R05DA10,thebacon,15,mg,O,
R05DA11,dimemorfan,,,,
R05DA12,acetyldihydrocodeine,30,mg,O,
R05DA20,combinations,,,,
R05DB01,benzonatate,0.6,g,O,
R05DB02,benproperine,75,mg,O,
R05DB03,clobutinol,0.12,g,O,
R05DB03,clobutinol,0.12,g,P,
R05DB04,isoaminile,0.11,g,O,
R05DB05,pentoxyverine,0.1,g,O,
R05DB05,pentoxyverine,0.1,g,R,
R05DB07,oxolamine,0.6,g,O,
R05DB09,oxeladin,80,mg,O,
R05DB10,clofedanol,60,mg,O,
R05DB11,pipazetate,80,mg,O,
R05DB12,bibenzonium bromide,90,mg,O,
R05DB13,butamirate,25,mg,O,
R05DB14,fedrilate,0.2,g,O,
R05DB15,zipeprol,,,,
R05DB16,dibunate,,,,
R05DB17,droxypropine,,,,
R05DB18,prenoxdiazine,,,,
R05DB19,dropropizine,,,,
R05DB20,combinations,,,,
R05DB21,cloperastine,60,mg,O,Expressed as cloperastine hydrochloride
R05DB22,meprotixol,,,,
R05DB23,piperidione,,,,
R05DB24,tipepidine,,,,
R05DB25,morclofone,,,,
R05DB26,nepinalone,,,,
R05DB27,levodropropizine,0.12,g,O,
R05DB28,dimethoxanate,,,,
R05FA01,opium derivatives and mucolytics,,,,
R05FA02,opium derivatives and expectorants,,,,
R05FB01,cough suppressants and mucolytics,,,,
R05FB02,cough suppressants and expectorants,,,,
R06AA01,bromazine,,,,
R06AA02,diphenhydramine,0.2,g,O,chloride
R06AA02,diphenhydramine,0.3,g,O,teoclate
R06AA02,diphenhydramine,0.2,g,R,chloride
R06AA02,diphenhydramine,0.3,g,R,teoclate
R06AA04,clemastine,2,mg,O,
R06AA04,clemastine,2,mg,P,
R06AA06,chlorphenoxamine,80,mg,O,
R06AA06,chlorphenoxamine,80,mg,P,
R06AA07,diphenylpyraline,10,mg,O,
R06AA08,carbinoxamine,16,mg,O,
R06AA09,doxylamine,25,mg,O,
R06AA10,trimethobenzamide,,,,
R06AA52,"diphenhydramine, combinations",,,,
R06AA54,"clemastine, combinations",,,,
R06AA56,"chlorphenoxamine, combinations",,,,
R06AA57,"diphenylpyraline, combinations",,,,
R06AA59,"doxylamine, combinations",,,,
R06AB01,brompheniramine,24,mg,O,
R06AB02,dexchlorpheniramine,6,mg,O,
R06AB02,dexchlorpheniramine,6,mg,P,
R06AB03,dimetindene,4,mg,O,
R06AB04,chlorphenamine,12,mg,O,
R06AB04,chlorphenamine,12,mg,P,
R06AB05,pheniramine,75,mg,O,
R06AB06,dexbrompheniramine,,,,
R06AB07,talastine,,,,
R06AB51,"brompheniramine, combinations",,,,
R06AB52,"dexchlorpheniramine, combinations",,,,
R06AB54,"chlorphenamine, combinations",,,,
R06AB56,"dexbrompheniramine, combinations",,,,
R06AC01,mepyramine,0.2,g,O,
R06AC01,mepyramine,0.2,g,P,
R06AC02,histapyrrodine,80,mg,O,
R06AC03,chloropyramine,0.15,g,O,
R06AC03,chloropyramine,20,mg,P,
R06AC04,tripelennamine,0.15,g,O,
R06AC05,methapyrilene,,,,
R06AC06,thonzylamine,,,,
R06AC52,"histapyrrodine, combinations",,,,
R06AC53,"chloropyramine, combinations",,,,
R06AD01,alimemazine,30,mg,O,
R06AD01,alimemazine,30,mg,P,
R06AD02,promethazine,25,mg,O,
R06AD02,promethazine,25,mg,P,
R06AD02,promethazine,25,mg,R,
R06AD03,thiethylperazine,13,mg,O,
R06AD03,thiethylperazine,13,mg,P,
R06AD03,thiethylperazine,13,mg,R,
R06AD04,methdilazine,16,mg,O,
R06AD05,hydroxyethylpromethazine,75,mg,O,
R06AD06,thiazinam,0.9,g,O,
R06AD06,thiazinam,0.3,g,R,
R06AD07,mequitazine,10,mg,O,
R06AD08,oxomemazine,30,mg,O,
R06AD09,isothipendyl,,,,
R06AD52,"promethazine, combinations",,,,
R06AD55,"hydroxyethylpromethazine, combinations",,,,
R06AE01,buclizine,50,mg,O,
R06AE03,cyclizine,0.1,g,O,
R06AE03,cyclizine,0.1,g,P,
R06AE03,cyclizine,0.3,g,R,
R06AE04,chlorcyclizine,0.1,g,O,
R06AE05,meclozine,50,mg,O,
R06AE05,meclozine,50,mg,R,
R06AE06,oxatomide,60,mg,O,
R06AE07,cetirizine,10,mg,O,
R06AE09,levocetirizine,5,mg,O,
R06AE51,"buclizine, combinations",,,,
R06AE53,"cyclizine, combinations",,,,
R06AE55,"meclozine, combinations",,,,
R06AX01,bamipine,0.1,g,O,
R06AX02,cyproheptadine,12,mg,O,
R06AX03,thenalidine,,,,
R06AX04,phenindamine,,,,
R06AX05,antazoline,0.3,g,O,
R06AX05,antazoline,0.3,g,P,
R06AX07,triprolidine,7.5,mg,O,
R06AX08,pyrrobutamine,,,,
R06AX09,azatadine,2,mg,O,
R06AX11,astemizole,10,mg,O,
R06AX12,terfenadine,0.12,g,O,
R06AX13,loratadine,10,mg,O,
R06AX15,mebhydrolin,0.2,g,O,
R06AX16,deptropine,2,mg,O,
R06AX17,ketotifen,2,mg,O,
R06AX18,acrivastine,24,mg,O,
R06AX19,azelastine,4,mg,O,
R06AX21,tritoqualine,,,,
R06AX22,ebastine,10,mg,O,
R06AX23,pimethixene,,,,
R06AX24,epinastine,,,,
R06AX25,mizolastine,10,mg,O,
R06AX26,fexofenadine,0.12,g,O,
R06AX27,desloratadine,5,mg,O,
R06AX28,rupatadine,10,mg,O,
R06AX29,bilastine,20,mg,O,
R06AX31,quifenadine,,,,
R06AX32,sequifenadine,,,,
R06AX53,"thenalidine, combinations",,,,
R06AX58,"pyrrobutamine, combinations",,,,
R07AA01,colfosceril palmitate,0.108,g,Inhal.powder,
R07AA02,natural phospholipids,0.16,g,Instill.solution,
R07AA30,combinations,,,,
R07AB01,doxapram,0.4,g,P,
R07AB02,nikethamide,0.5,g,O,
R07AB02,nikethamide,0.5,g,P,
R07AB03,pentetrazol,0.1,g,O,
R07AB04,etamivan,,,,
R07AB05,bemegride,,,,
R07AB06,prethcamide,0.4,g,O,
R07AB06,prethcamide,0.4,g,P,
R07AB07,almitrine,0.1,g,O,
R07AB08,dimefline,,,,
R07AB09,mepixanox,,,,
R07AB52,"nikethamide, combinations",,,,
R07AB53,"pentetrazol, combinations",,,,
R07AX01,nitric oxide,,,,
R07AX02,ivacaftor,0.3,g,O,
R07AX30,ivacaftor and lumacaftor,,,,
R07AX31,ivacaftor and tezacaftor,,,,
R07AX32,"ivacaftor, tezacaftor and elexacaftor",,,,
S01AA01,chloramphenicol,,,,
S01AA02,chlortetracycline,,,,
S01AA03,neomycin,,,,
S01AA04,oxytetracycline,,,,
S01AA05,tyrothricin,,,,
S01AA07,framycetin,,,,
S01AA09,tetracycline,,,,
S01AA10,natamycin,,,,
S01AA11,gentamicin,,,,
S01AA12,tobramycin,,,,
S01AA13,fusidic acid,,,,
S01AA14,benzylpenicillin,,,,
S01AA15,dihydrostreptomycin,,,,
S01AA16,rifamycin,,,,
S01AA17,erythromycin,,,,
S01AA18,polymyxin B,,,,
S01AA19,ampicillin,,,,
S01AA20,antibiotics in combination with other drugs,,,,
S01AA21,amikacin,,,,
S01AA22,micronomicin,,,,
S01AA23,netilmicin,,,,
S01AA24,kanamycin,,,,
S01AA25,azidamfenicol,,,,
S01AA26,azithromycin,,,,
S01AA27,cefuroxime,,,,
S01AA28,vancomycin,,,,
S01AA30,combinations of different antibiotics,,,,
S01AB01,sulfamethizole,,,,
S01AB02,sulfafurazole,,,,
S01AB03,sulfadicramide,,,,
S01AB04,sulfacetamide,,,,
S01AB05,sulfafenazol,,,,
S01AD01,idoxuridine,,,,
S01AD02,trifluridine,,,,
S01AD03,aciclovir,,,,
S01AD05,interferon,,,,
S01AD06,vidarabine,,,,
S01AD07,famciclovir,,,,
S01AD08,fomivirsen,,,,
S01AD09,ganciclovir,,,,
S01AE01,ofloxacin,,,,
S01AE02,norfloxacin,,,,
S01AE03,ciprofloxacin,,,,
S01AE04,lomefloxacin,,,,
S01AE05,levofloxacin,,,,
S01AE06,gatifloxacin,,,,
S01AE07,moxifloxacin,,,,
S01AE08,besifloxacin,,,,
S01AX01,mercury compounds,,,,
S01AX02,silver compounds,,,,
S01AX03,zinc compounds,,,,
S01AX04,nitrofural,,,,
S01AX05,bibrocathol,,,,
S01AX06,resorcinol,,,,
S01AX07,sodium borate,,,,
S01AX08,hexamidine,,,,
S01AX09,chlorhexidine,,,,
S01AX10,sodium propionate,,,,
S01AX14,dibrompropamidine,,,,
S01AX15,propamidine,,,,
S01AX16,picloxydine,,,,
S01AX18,povidone-iodine,,,,
S01BA01,dexamethasone,,,,
S01BA02,hydrocortisone,,,,
S01BA03,cortisone,,,,
S01BA04,prednisolone,,,,
S01BA05,triamcinolone,,,,
S01BA06,betamethasone,,,,
S01BA07,fluorometholone,,,,
S01BA08,medrysone,,,,
S01BA09,clobetasone,,,,
S01BA10,alclometasone,,,,
S01BA11,desonide,,,,
S01BA12,formocortal,,,,
S01BA13,rimexolone,,,,
S01BA14,loteprednol,,,,
S01BA15,fluocinolone acetonide,,,,
S01BB01,hydrocortisone and mydriatics,,,,
S01BB02,prednisolone and mydriatics,,,,
S01BB03,fluorometholone and mydriatics,,,,
S01BB04,betamethasone and mydriatics,,,,
S01BC01,indometacin,,,,
S01BC02,oxyphenbutazone,,,,
S01BC03,diclofenac,,,,
S01BC04,flurbiprofen,,,,
S01BC05,ketorolac,,,,
S01BC06,piroxicam,,,,
S01BC07,bendazac,,,,
S01BC08,salicylic acid,,,,
S01BC09,pranoprofen,,,,
S01BC10,nepafenac,,,,
S01BC11,bromfenac,,,,
S01CA01,dexamethasone and antiinfectives,,,,
S01CA02,prednisolone and antiinfectives,,,,
S01CA03,hydrocortisone and antiinfectives,,,,
S01CA04,fluocortolone and antiinfectives,,,,
S01CA05,betamethasone and antiinfectives,,,,
S01CA06,fludrocortisone and antiinfectives,,,,
S01CA07,fluorometholone and antiinfectives,,,,
S01CA08,methylprednisolone and antiinfectives,,,,
S01CA09,chloroprednisone and antiinfectives,,,,
S01CA10,fluocinolone acetonide and antiinfectives,,,,
S01CA11,clobetasone and antiinfectives,,,,
S01CB01,dexamethasone,,,,
S01CB02,prednisolone,,,,
S01CB03,hydrocortisone,,,,
S01CB04,betamethasone,,,,
S01CB05,fluorometholone,,,,
S01CC01,diclofenac and antiinfectives,,,,
S01CC02,indometacin and antiinfectives,,,,
S01EA01,epinephrine,,,,
S01EA02,dipivefrine,,,,
S01EA03,apraclonidine,,,,
S01EA04,clonidine,,,,
S01EA05,brimonidine,,,,
S01EA51,"epinephrine, combinations",,,,
S01EB01,pilocarpine,0.4,ml,,
S01EB01,pilocarpine,0.285,,lamella,
S01EB01,pilocarpine,40,mg,ointment,
S01EB02,carbachol,0.4,ml,,
S01EB03,ecothiopate,0.2,ml,,
S01EB04,demecarium,0.1,ml,,
S01EB05,physostigmine,0.4,ml,,
S01EB06,neostigmine,0.4,ml,,
S01EB06,neostigmine,40,mg,ointment,
S01EB07,fluostigmine,,,,
S01EB08,aceclidine,,,,
S01EB09,acetylcholine,,,,
S01EB10,paraoxon,,,,
S01EB51,"pilocarpine, combinations",,,,
S01EB58,"aceclidine, combinations",,,,
S01EC01,acetazolamide,0.75,g,O,
S01EC01,acetazolamide,0.75,g,P,
S01EC02,diclofenamide,0.1,g,O,
S01EC03,dorzolamide,0.3,ml,,
S01EC04,brinzolamide,0.2,ml,,
S01EC05,methazolamide,0.2,g,O,
S01EC54,"brinzolamide, combinations",,,,
S01ED01,timolol,,,,
S01ED02,betaxolol,,,,
S01ED03,levobunolol,,,,
S01ED04,metipranolol,,,,
S01ED05,carteolol,,,,
S01ED06,befunolol,,,,
S01ED51,"timolol, combinations",,,,
S01ED52,"betaxolol, combinations",,,,
S01ED54,"metipranolol, combinations",,,,
S01ED55,"carteolol, combinations",,,,
S01EE01,latanoprost,,,,
S01EE02,unoprostone,,,,
S01EE03,bimatoprost,,,,
S01EE04,travoprost,,,,
S01EE05,tafluprost,,,,
S01EE06,latanoprostene bunod,,,,
S01EE51,latanoprost and netarsudil,,,,
S01EX01,guanethidine,,,,
S01EX02,dapiprazole,,,,
S01EX05,netarsudil,,,,
S01EX06,omidenepag,,,,
S01FA01,atropine,,,,
S01FA02,scopolamine,,,,
S01FA03,methylscopolamine,,,,
S01FA04,cyclopentolate,,,,
S01FA05,homatropine,,,,
S01FA06,tropicamide,,,,
S01FA54,"cyclopentolate, combinations",,,,
S01FA56,"tropicamide, combinations",,,,
S01FB01,phenylephrine,,,,
S01FB02,ephedrine,,,,
S01FB03,ibopamine,,,,
S01FB51,phenylephrine and ketorolac,,,,
S01GA01,naphazoline,,,,
S01GA02,tetryzoline,,,,
S01GA03,xylometazoline,,,,
S01GA04,oxymetazoline,,,,
S01GA05,phenylephrine,,,,
S01GA06,oxedrine,,,,
S01GA07,brimonidine,,,,
S01GA51,"naphazoline, combinations",,,,
S01GA52,"tetryzoline, combinations",,,,
S01GA53,"xylometazoline, combinations",,,,
S01GA55,"phenylephrine, combinations",,,,
S01GA56,"oxedrine, combinations",,,,
S01GX01,cromoglicic acid,,,,
S01GX02,levocabastine,,,,
S01GX03,spaglumic acid,,,,
S01GX04,nedocromil,,,,
S01GX05,lodoxamide,,,,
S01GX06,emedastine,,,,
S01GX07,azelastine,,,,
S01GX08,ketotifen,,,,
S01GX09,olopatadine,,,,
S01GX10,epinastine,,,,
S01GX11,alcaftadine,,,,
S01GX51,"cromoglicic acid, combinations",,,,
S01HA01,cocaine,,,,
S01HA02,oxybuprocaine,,,,
S01HA03,tetracaine,,,,
S01HA04,proxymetacaine,,,,
S01HA05,procaine,,,,
S01HA06,cinchocaine,,,,
S01HA07,lidocaine,,,,
S01HA30,combinations,,,,
S01JA01,fluorescein,,,,
S01JA02,rose bengal sodium,,,,
S01JA51,"fluorescein, combinations",,,,
S01KA01,hyaluronic acid,,,,
S01KA02,hypromellose,,,,
S01KA51,"hyaluronic acid, combinations",,,,
S01KX01,chymotrypsin,,,,
S01LA01,verteporfin,,,,
S01LA02,anecortave,,,,
S01LA03,pegaptanib,,,,
S01LA04,ranibizumab,,,,
S01LA05,aflibercept,,,,
S01LA06,brolucizumab,,,,
S01LA07,abicipar pegol,,,,
S01XA01,guaiazulen,,,,
S01XA02,retinol,,,,
S01XA03,"sodium chloride, hypertonic",,,,
S01XA04,potassium iodide,,,,
S01XA05,sodium edetate,,,,
S01XA06,ethylmorphine,,,,
S01XA07,alum,,,,
S01XA08,acetylcysteine,,,,
S01XA09,iodoheparinate,,,,
S01XA10,inosine,,,,
S01XA11,nandrolone,,,,
S01XA12,dexpanthenol,,,,
S01XA13,alteplase,,,,
S01XA14,heparin,,,,
S01XA15,ascorbic acid,,,,
S01XA18,ciclosporin,,,,
S01XA19,"limbal stem cells, autologous",,,,
S01XA20,artificial tears and other indifferent preparations,,,,
S01XA21,mercaptamine,,,,
S01XA22,ocriplasmin,,,,
S01XA23,sirolimus,,,,
S01XA24,cenegermin,,,,
S01XA25,lifitegrast,,,,
S01XA26,riboflavin,,,,
S01XA27,voretigene neparvovec,,,,
S02AA01,chloramphenicol,,,,
S02AA02,nitrofural,,,,
S02AA03,boric acid,,,,
S02AA04,aluminium acetotartrate,,,,
S02AA05,clioquinol,,,,
S02AA06,hydrogen peroxide,,,,
S02AA07,neomycin,,,,
S02AA08,tetracycline,,,,
S02AA09,chlorhexidine,,,,
S02AA10,acetic acid,,,,
S02AA11,polymyxin B,,,,
S02AA12,rifamycin,,,,
S02AA13,miconazole,,,,
S02AA14,gentamicin,,,,
S02AA15,ciprofloxacin,,,,
S02AA16,ofloxacin,,,,
S02AA30,"antiinfectives, combinations",,,,
S02BA01,hydrocortisone,,,,
S02BA03,prednisolone,,,,
S02BA06,dexamethasone,,,,
S02BA07,betamethasone,,,,
S02BA08,fluocinolone acetonide,,,,
S02CA01,prednisolone and antiinfectives,,,,
S02CA02,flumetasone and antiinfectives,,,,
S02CA03,hydrocortisone and antiinfectives,,,,
S02CA04,triamcinolone and antiinfectives,,,,
S02CA05,fluocinolone acetonide and antiinfectives,,,,
S02CA06,dexamethasone and antiinfectives,,,,
S02CA07,fludrocortisone and antiinfectives,,,,
S02DA01,lidocaine,,,,
S02DA02,cocaine,,,,
S02DA03,phenazone,,,,
S02DA04,cinchocaine,,,,
S02DA30,combinations,,,,
S03AA01,neomycin,,,,
S03AA02,tetracycline,,,,
S03AA03,polymyxin B,,,,
S03AA04,chlorhexidine,,,,
S03AA05,hexamidine,,,,
S03AA06,gentamicin,,,,
S03AA07,ciprofloxacin,,,,
S03AA08,chloramphenicol,,,,
S03AA30,"antiinfectives, combinations",,,,
S03BA01,dexamethasone,,,,
S03BA02,prednisolone,,,,
S03BA03,betamethasone,,,,
S03CA01,dexamethasone and antiinfectives,,,,
S03CA02,prednisolone and antiinfectives,,,,
S03CA04,hydrocortisone and antiinfectives,,,,
S03CA05,fludrocortisone and antiinfectives,,,,
S03CA06,betamethasone and antiinfectives,,,,
V01AA01,feather,,,,
V01AA02,grass pollen,,,,
V01AA03,house dust mites,,,,
V01AA04,mould fungus and yeast fungus,,,,
V01AA05,tree pollen,,,,
V01AA07,insects,,,,
V01AA08,food,,,,
V01AA09,textiles,,,,
V01AA10,flowers,,,,
V01AA11,animals,,,,
V01AA20,various,,,,
V03AB01,ipecacuanha,,,,
V03AB02,nalorphine,,,,
V03AB03,edetates,,,,
V03AB04,pralidoxime,,,,
V03AB05,prednisolone and promethazine,,,,
V03AB06,thiosulfate,,,,
V03AB08,sodium nitrite,,,,
V03AB09,dimercaprol,,,,
V03AB13,obidoxime,,,,
V03AB14,protamine,,,,
V03AB15,naloxone,,,,
V03AB16,ethanol,,,,
V03AB17,methylthioninium chloride,,,,
V03AB18,potassium permanganate,,,,
V03AB19,physostigmine,,,,
V03AB20,copper sulfate,,,,
V03AB21,potassium iodide,,,,
V03AB22,amyl nitrite,,,,
V03AB23,acetylcysteine,,,,
V03AB24,digitalis antitoxin,,,,
V03AB25,flumazenil,,,,
V03AB26,methionine,,,,
V03AB27,4-dimethylaminophenol,,,,
V03AB29,cholinesterase,,,,
V03AB31,prussian blue,,,,
V03AB32,glutathione,,,,
V03AB33,hydroxocobalamin,,,,
V03AB34,fomepizole,,,,
V03AB35,sugammadex,,,,
V03AB36,phentolamine,,,,
V03AB37,idarucizumab,,,,
V03AB38,andexanet alfa,,,,
V03AC01,deferoxamine,,,,
V03AC02,deferiprone,,,,
V03AC03,deferasirox,,,,
V03AE01,polystyrene sulfonate,45,g,O,
V03AE02,sevelamer,6.4,g,O,
V03AE03,lanthanum carbonate,2.25,g,O,Expressed as lanthanum
V03AE04,calcium acetate and magnesium carbonate,,,,
V03AE05,sucroferric oxyhydroxide,1.5,g,O,
V03AE06,colestilan,,,,
V03AE07,calcium acetate,6,g,O,
V03AE08,ferric citrate,6,g,O,
V03AE09,patiromer calcium,8.4,g,O,
V03AE10,sodium zirconium cyclosilicate,7.5,g,O,
V03AF01,mesna,,,,
V03AF02,dexrazoxane,1.5,g,P,
V03AF03,calcium folinate,60,mg,O,Expressed as folinic acid
V03AF03,calcium folinate,60,mg,P,Expressed as folinic acid
V03AF04,calcium levofolinate,30,mg,O,"""Expressed as levofolinic acid"""
V03AF04,calcium levofolinate,30,mg,P,"""Expressed as levofolinic acid"""
V03AF05,amifostine,1.7,g,P,
V03AF06,sodium folinate,60,mg,P,Expressed as folinic acid
V03AF07,rasburicase,14,mg,P,
V03AF08,palifermin,4.2,mg,P,
V03AF09,glucarpidase,,,,
V03AF10,sodium levofolinate,30,mg,P,Expressed as levofolinic acid
V03AF11,arginine and lysine,,,,
V03AG01,sodium cellulose phosphate,,,,
V03AH01,diazoxide,,,,
V03AN01,oxygen,,,,
V03AN02,carbon dioxide,,,,
V03AN03,helium,,,,
V03AN04,nitrogen,,,,
V03AN05,medical air,,,,
V03AX02,nalfurafine,,,,
V03AX03,cobicistat,0.15,g,O,
V03AZ01,ethanol,,,,
V04CA01,tolbutamide,,,,
V04CA02,glucose,,,,
V04CB01,vitamin A concentrates,,,,
V04CC01,sorbitol,,,,
V04CC02,magnesium sulfate,,,,
V04CC03,sincalide,,,,
V04CC04,ceruletide,,,,
V04CD01,metyrapone,,,,
V04CD03,sermorelin,,,,
V04CD04,corticorelin,,,,
V04CD05,somatorelin,,,,
V04CD06,macimorelin,,,,
V04CE01,galactose,,,,
V04CE02,sulfobromophthalein,,,,
V04CE03,methacetin (13C),,,,
V04CF01,tuberculin,,,,
V04CG01,cation exchange resins,,,,
V04CG02,betazole,,,,
V04CG03,histamine phosphate,,,,
V04CG04,pentagastrin,,,,
V04CG05,methylthioninium chloride,,,,
V04CG30,caffeine and sodium benzoate,,,,
V04CH01,inulin and other polyfructosans,,,,
V04CH02,indigo carmine,,,,
V04CH03,phenolsulfonphthalein,,,,
V04CH04,alsactide,,,,
V04CH30,aminohippuric acid,,,,
V04CJ01,thyrotropin,,,,
V04CJ02,protirelin,,,,
V04CK01,secretin,,,,
V04CK02,pancreozymin (cholecystokinin),,,,
V04CK03,bentiromide,,,,
V04CM01,gonadorelin,,,,
V04CX01,indocyanine green,,,,
V04CX02,folic acid,,,,
V04CX03,methacholine,,,,
V04CX04,mannitol,,,,
V04CX05,13C-urea,,,,
V04CX06,hexaminolevulinate,,,,
V04CX07,edrophonium,,,,
V04CX08,carbon monoxide,,,,
V04CX09,patent blue,,,,
V06DC01,glucose,,,,
V06DC02,fructose,,,,
V08AA01,diatrizoic acid,,,,
V08AA02,metrizoic acid,,,,
V08AA03,iodamide,,,,
V08AA04,iotalamic acid,,,,
V08AA05,ioxitalamic acid,,,,
V08AA06,ioglicic acid,,,,
V08AA07,acetrizoic acid,,,,
V08AA08,iocarmic acid,,,,
V08AA09,methiodal,,,,
V08AA10,diodone,,,,
V08AB01,metrizamide,,,,
V08AB02,iohexol,,,,
V08AB03,ioxaglic acid,,,,
V08AB04,iopamidol,,,,
V08AB05,iopromide,,,,
V08AB06,iotrolan,,,,
V08AB07,ioversol,,,,
V08AB08,iopentol,,,,
V08AB09,iodixanol,,,,
V08AB10,iomeprol,,,,
V08AB11,iobitridol,,,,
V08AB12,ioxilan,,,,
V08AC01,iodoxamic acid,,,,
V08AC02,iotroxic acid,,,,
V08AC03,ioglycamic acid,,,,
V08AC04,adipiodone,,,,
V08AC05,iobenzamic acid,,,,
V08AC06,iopanoic acid,,,,
V08AC07,iocetamic acid,,,,
V08AC08,sodium iopodate,,,,
V08AC09,tyropanoic acid,,,,
V08AC10,calcium iopodate,,,,
V08AD01,ethyl esters of iodised fatty acids,,,,
V08AD02,iopydol,,,,
V08AD03,propyliodone,,,,
V08AD04,iofendylate,,,,
V08BA01,barium sulfate with suspending agents,,,,
V08BA02,barium sulfate without suspending agents,,,,
V08CA01,gadopentetic acid,,,,
V08CA02,gadoteric acid,,,,
V08CA03,gadodiamide,,,,
V08CA04,gadoteridol,,,,
V08CA05,mangafodipir,,,,
V08CA06,gadoversetamide,,,,
V08CA07,ferric ammonium citrate,,,,
V08CA08,gadobenic acid,,,,
V08CA09,gadobutrol,,,,
V08CA10,gadoxetic acid,,,,
V08CA11,gadofosveset,,,,
V08CB01,ferumoxsil,,,,
V08CB02,ferristene,,,,
V08CB03,"iron oxide, nanoparticles",,,,
V08CX01,perflubron,,,,
V08DA01,"perflutren, human albumin microspheres",,,,
V08DA02,microparticles of galactose,,,,
V08DA03,perflenapent,,,,
V08DA04,"perflutren, phospholipid microspheres",,,,
V08DA05,"sulfur hexafluoride, phospholipid microspheres",,,,
V08DA06,"perflubutane, phospholipid microspheres",,,,
V09AA01,technetium (99mTc) exametazime,,,,
V09AA02,technetium (99mTc) bicisate,,,,
V09AB01,iodine iofetamine (123I),,,,
V09AB02,iodine iolopride (123I),,,,
V09AB03,iodine ioflupane (123I),,,,
V09AX01,indium (111In) pentetic acid,,,,
V09AX03,iodine (124I) 2beta-carbomethoxy-3beta-(4 iodophenyl)-tropane,,,,
V09AX04,flutemetamol (18F),,,,
V09AX05,florbetapir (18F),,,,
V09AX06,florbetaben (18F),,,,
V09BA01,technetium (99mTc) oxidronic acid,,,,
V09BA02,technetium (99mTc) medronic acid,,,,
V09BA03,technetium (99mTc) pyrophosphate,,,,
V09BA04,technetium (99mTc) butedronic acid,,,,
V09CA01,technetium (99mTc) pentetic acid,,,,
V09CA02,technetium (99mTc) succimer,,,,
V09CA03,technetium (99mTc) mertiatide,,,,
V09CA04,technetium (99mTc) gluceptate,,,,
V09CA05,technetium (99mTc) gluconate,,,,
V09CA06,technetium (99mTc) ethylenedicysteine,,,,
V09CX01,sodium iodohippurate (123I),,,,
V09CX02,sodium iodohippurate (131I),,,,
V09CX03,sodium iothalamate (125I),,,,
V09CX04,chromium (51Cr) edetate,,,,
V09DA01,technetium (99mTc) disofenin,,,,
V09DA02,technetium (99mTc) etifenin,,,,
V09DA03,technetium (99mTc) lidofenin,,,,
V09DA04,technetium (99mTc) mebrofenin,,,,
V09DA05,technetium (99mTc) galtifenin,,,,
V09DB01,technetium (99mTc) nanocolloid,,,,
V09DB02,technetium (99mTc) microcolloid,,,,
V09DB03,technetium (99mTc) millimicrospheres,,,,
V09DB04,technetium (99mTc) tin colloid,,,,
V09DB05,technetium (99mTc) sulfur colloid,,,,
V09DB06,technetium (99mTc) rheniumsulfide colloid,,,,
V09DB07,technetium (99mTc) phytate,,,,
V09DX01,selenium (75Se) tauroselcholic acid,,,,
V09EA01,technetium (99mTc) pentetic acid,,,,
V09EA02,technetium (99mTc) technegas,,,,
V09EA03,technetium (99mTc) nanocolloid,,,,
V09EB01,technetium (99mTc) macrosalb,,,,
V09EB02,technetium (99mTc) microspheres,,,,
V09EX01,krypton (81mKr) gas,,,,
V09EX02,xenon (127Xe) gas,,,,
V09EX03,xenon (133Xe) gas,,,,
V09FX01,technetium (99mTc) pertechnetate,,,,
V09FX02,sodium iodide (123I),,,,
V09FX03,sodium iodide (131I),,,,
V09FX04,sodium iodide (124I),,,,
V09GA01,technetium (99mTc) sestamibi,,,,
V09GA02,technetium (99mTc) tetrofosmin,,,,
V09GA03,technetium (99mTc) teboroxime,,,,
V09GA04,technetium (99mTc) human albumin,,,,
V09GA05,technetium (99mTc) furifosmin,,,,
V09GA06,technetium (99mTc) stannous agent labelled cells,,,,
V09GA07,technetium (99mTc) apcitide,,,,
V09GB01,fibrinogen (125I),,,,
V09GB02,iodine (125I) human albumin,,,,
V09GX01,thallium (201Tl) chloride,,,,
V09GX02,indium (111In) imciromab,,,,
V09GX03,chromium (51Cr) chromate labelled cells,,,,
V09GX04,rubidium (82Rb) chloride,,,,
V09HA01,technetium (99mTc) human immunoglobulin,,,,
V09HA02,technetium (99mTc) exametazime labelled cells,,,,
